Date,Provinces and Territories,Total cases,Total deaths,Total recovered,New cases,New deaths,New recovered
2021-09-02,Manitoba,58793,1192,0,34,2,0
2021-09-03,Manitoba,58845,1192,0,52,0,0
2021-09-04,Manitoba,58845,1192,0,0,0,0
2021-09-05,Manitoba,58845,1192,0,0,0,0
2021-09-06,Manitoba,58845,1192,0,0,0,0
2021-09-07,Manitoba,59000,1198,0,155,6,0
2021-09-08,Manitoba,59052,1198,0,52,0,0
2021-09-09,Manitoba,59100,1199,0,48,1,0
2021-09-10,Manitoba,59203,1200,0,103,1,0
2021-09-11,Manitoba,59203,1200,0,0,0,0
2021-09-12,Manitoba,59203,1200,0,0,0,0
2021-09-13,Manitoba,59368,1202,0,165,2,0
2021-09-14,Manitoba,59420,1201,0,52,0,0
2021-09-15,Manitoba,59466,1203,0,46,2,0
2021-09-16,Manitoba,59526,1203,0,60,0,0
2021-09-17,Manitoba,59612,1204,0,86,1,0
2021-09-18,Manitoba,59612,1204,0,0,0,0
2021-09-19,Manitoba,59612,1204,0,0,0,0
2021-09-20,Manitoba,59759,1205,0,147,1,0
2021-09-21,Manitoba,59822,1206,0,63,1,0
2021-09-22,Manitoba,59880,1207,0,58,1,0
2021-09-23,Manitoba,59944,1207,0,64,0,0
2021-09-24,Manitoba,60000,1207,0,56,0,0
2021-09-25,Manitoba,60000,1207,0,0,0,0
2021-09-26,Manitoba,60000,1207,0,0,0,0
2021-09-27,Manitoba,60294,1209,0,294,2,0
2021-09-28,Manitoba,60333,1211,0,39,2,0
2021-09-29,Manitoba,60443,1211,0,110,0,0
2021-09-30,Manitoba,60443,1211,0,0,0,0
2021-10-01,Manitoba,60628,1211,0,185,0,0
2021-10-02,Manitoba,60628,1211,0,0,0,0
2021-10-03,Manitoba,60628,1211,0,0,0,0
2021-10-04,Manitoba,60943,1213,0,315,2,0
2021-10-05,Manitoba,61038,1213,0,95,0,0
2021-10-06,Manitoba,61126,1214,0,88,1,0
2021-10-07,Manitoba,61257,1215,0,131,1,0
2021-10-08,Manitoba,61385,1217,0,128,2,0
2021-10-09,Manitoba,61385,1217,0,0,0,0
2021-10-10,Manitoba,61385,1217,0,0,0,0
2021-10-11,Manitoba,61385,1217,0,0,0,0
2021-10-12,Manitoba,61721,1224,0,336,7,0
2021-10-13,Manitoba,61796,1224,0,75,0,0
2021-10-14,Manitoba,61900,1226,0,104,2,0
2021-10-15,Manitoba,61987,1230,0,87,4,0
2021-10-16,Manitoba,61987,1230,0,0,0,0
2021-10-17,Manitoba,61987,1230,0,0,0,0
2021-10-18,Manitoba,62230,1231,0,243,1,0
2021-10-19,Manitoba,62332,1234,0,102,3,0
2021-10-20,Manitoba,62383,1235,0,51,1,0
2021-10-21,Manitoba,62469,1235,0,86,0,0
2021-10-22,Manitoba,62588,1235,0,119,0,0
2021-10-23,Manitoba,62588,1235,0,0,0,0
2021-10-24,Manitoba,62588,1235,0,0,0,0
2021-10-25,Manitoba,62907,1237,0,319,2,0
2021-10-26,Manitoba,62977,1237,0,70,0,0
2021-10-27,Manitoba,63099,1240,0,122,3,0
2021-10-28,Manitoba,63212,1244,0,113,4,0
2021-10-29,Manitoba,63353,1246,0,141,2,0
2021-10-30,Manitoba,63353,1246,0,0,0,0
2021-10-31,Manitoba,63353,1246,0,0,0,0
2021-11-01,Manitoba,63688,1248,0,335,2,0
2021-11-02,Manitoba,63809,1249,0,121,1,0
2021-11-03,Manitoba,63931,1251,0,122,2,0
2021-11-04,Manitoba,64083,1253,0,152,2,0
2021-11-05,Manitoba,64209,1256,0,126,3,0
2021-11-06,Manitoba,64209,1256,0,0,0,0
2021-11-07,Manitoba,64209,1256,0,0,0,0
2021-11-08,Manitoba,64701,1262,0,492,6,0
2021-11-09,Manitoba,64878,1266,0,177,4,0
2021-11-10,Manitoba,65017,1268,0,139,2,0
2021-11-11,Manitoba,65017,1268,0,0,0,0
2021-11-12,Manitoba,65371,1269,0,354,1,0
2021-11-13,Manitoba,65371,1269,0,0,0,0
2021-11-14,Manitoba,65371,1269,0,0,0,0
2021-11-15,Manitoba,65763,1273,0,392,4,0
2021-11-16,Manitoba,65856,1274,0,93,1,0
2021-11-17,Manitoba,66009,1276,0,153,2,0
2021-11-18,Manitoba,66184,1281,0,175,5,0
2021-11-19,Manitoba,66378,1285,0,194,4,0
2021-11-20,Manitoba,66378,1285,0,0,0,0
2021-11-21,Manitoba,66378,1285,0,0,0,0
2021-11-22,Manitoba,66826,1292,0,448,7,0
2021-11-23,Manitoba,66952,1296,0,126,4,0
2021-11-24,Manitoba,67092,1299,0,140,3,0
2021-11-25,Manitoba,67275,1304,0,183,5,0
2021-11-26,Manitoba,67420,1305,0,145,1,0
2021-11-27,Manitoba,67420,1305,0,0,0,0
2021-11-28,Manitoba,67420,1305,0,0,0,0
2021-11-29,Manitoba,67753,1315,0,333,10,0
2021-11-30,Manitoba,67877,1319,0,124,4,0
2021-12-01,Manitoba,67999,1321,0,122,2,0
2021-12-02,Manitoba,68166,1324,0,167,3,0
2021-12-03,Manitoba,68308,1328,0,142,4,0
2021-12-04,Manitoba,68308,1328,0,0,0,0
2021-12-05,Manitoba,68308,1328,0,0,0,0
2021-12-06,Manitoba,68845,1334,0,537,6,0
2021-12-07,Manitoba,68938,1338,0,93,4,0
2021-12-08,Manitoba,69113,1341,0,175,3,0
2021-12-09,Manitoba,69314,1344,0,201,3,0
2021-12-10,Manitoba,69507,1345,0,193,1,0
2021-12-11,Manitoba,69507,1345,0,0,0,0
2021-12-12,Manitoba,69507,1345,0,0,0,0
2021-12-13,Manitoba,69979,1353,0,472,8,0
2021-12-14,Manitoba,70140,1355,0,161,2,0
2021-12-15,Manitoba,70340,1357,0,200,2,0
2021-12-16,Manitoba,70551,1359,0,211,2,0
2021-12-17,Manitoba,70785,1360,0,234,1,0
2021-12-18,Manitoba,70785,1360,0,0,0,0
2021-12-19,Manitoba,70785,1360,0,0,0,0
2021-12-20,Manitoba,71590,1366,0,805,6,0
2021-12-21,Manitoba,71888,1366,0,298,0,0
2021-12-22,Manitoba,72283,1368,0,395,2,0
2021-12-23,Manitoba,72834,1369,0,551,1,0
2021-12-24,Manitoba,73573,1370,0,739,1,0
2021-12-25,Manitoba,73573,1370,0,0,0,0
2021-12-26,Manitoba,73573,1370,0,0,0,0
2021-12-27,Manitoba,75717,1378,0,2144,8,0
2021-12-28,Manitoba,76539,1383,0,822,5,0
2021-12-29,Manitoba,77485,1384,0,946,1,0
2021-12-30,Manitoba,78606,1387,0,1121,3,0
2021-12-31,Manitoba,80096,1392,0,1490,5,0
2022-01-01,Manitoba,80096,1392,0,0,0,0
2022-01-02,Manitoba,80096,1392,0,0,0,0
2022-01-03,Manitoba,85507,1398,0,5411,6,0
2022-01-04,Manitoba,87263,1400,0,1756,2,0
2022-01-05,Manitoba,89050,1402,0,1787,2,0
2022-01-06,Manitoba,91587,1408,0,2537,6,0
2022-01-07,Manitoba,94850,1408,0,3263,0,0
2022-01-08,Manitoba,94850,1408,0,0,0,0
2022-01-09,Manitoba,94850,1408,0,0,0,0
2022-01-10,Manitoba,101933,1427,0,7083,19,0
2022-01-11,Manitoba,103935,1426,0,2002,0,0
2022-01-12,Manitoba,105406,1429,0,1471,3,0
2022-01-13,Manitoba,106627,1438,0,1221,9,0
2022-01-14,Manitoba,107838,1443,0,1211,5,0
2022-01-15,Manitoba,107838,1443,0,0,0,0
2022-01-16,Manitoba,107838,1443,0,0,0,0
2022-01-17,Manitoba,110593,1463,0,2755,20,0
2022-01-18,Manitoba,111432,1466,0,839,3,0
2022-01-19,Manitoba,112346,1478,0,914,12,0
2022-01-20,Manitoba,113196,1485,0,850,7,0
2022-01-21,Manitoba,114021,1492,0,825,7,0
2022-01-22,Manitoba,114021,1492,0,0,0,0
2022-01-23,Manitoba,114021,1492,0,0,0,0
2022-01-24,Manitoba,116133,1515,0,2112,23,0
2022-01-25,Manitoba,116770,1521,0,637,6,0
2022-01-26,Manitoba,116770,1521,0,0,0,0
2020-03-11,New Brunswick,1,0,0,1,0,0
2020-03-12,New Brunswick,1,0,0,0,0,0
2020-03-13,New Brunswick,1,0,0,0,0,0
2020-03-14,New Brunswick,1,0,0,0,0,0
2020-03-15,New Brunswick,2,0,0,1,0,0
2020-03-16,New Brunswick,6,0,0,4,0,0
2020-03-17,New Brunswick,8,0,0,2,0,0
2020-03-18,New Brunswick,11,0,0,3,0,0
2020-03-19,New Brunswick,11,0,0,0,0,0
2020-03-20,New Brunswick,11,0,0,0,0,0
2020-03-21,New Brunswick,17,0,0,6,0,0
2020-03-22,New Brunswick,17,0,0,0,0,0
2020-03-23,New Brunswick,17,0,0,0,0,0
2020-03-24,New Brunswick,18,0,0,1,0,0
2020-03-25,New Brunswick,18,0,0,0,0,0
2020-03-26,New Brunswick,33,0,0,15,0,0
2020-03-27,New Brunswick,45,0,0,12,0,0
2020-03-28,New Brunswick,51,0,0,6,0,0
2020-03-29,New Brunswick,66,0,0,15,0,0
2020-03-30,New Brunswick,68,0,0,2,0,0
2020-03-31,New Brunswick,70,0,0,2,0,0
2020-04-01,New Brunswick,81,0,0,11,0,0
2020-04-02,New Brunswick,91,0,0,10,0,0
2020-04-03,New Brunswick,91,0,0,0,0,0
2020-04-04,New Brunswick,91,0,0,0,0,0
2020-04-05,New Brunswick,98,0,0,7,0,0
2020-04-06,New Brunswick,103,0,0,5,0,0
2020-04-07,New Brunswick,105,0,0,2,0,0
2020-04-08,New Brunswick,105,0,0,0,0,0
2020-04-09,New Brunswick,108,0,0,3,0,0
2020-04-10,New Brunswick,112,0,0,4,0,0
2020-04-11,New Brunswick,112,0,0,0,0,0
2020-04-12,New Brunswick,114,0,0,2,0,0
2020-04-13,New Brunswick,116,0,0,2,0,0
2020-04-14,New Brunswick,116,0,0,0,0,0
2020-04-15,New Brunswick,117,0,0,1,0,0
2020-04-16,New Brunswick,117,0,0,0,0,0
2020-04-17,New Brunswick,117,0,0,0,0,0
2020-04-18,New Brunswick,117,0,0,0,0,0
2020-04-19,New Brunswick,118,0,0,1,0,0
2020-04-20,New Brunswick,118,0,0,0,0,0
2020-04-21,New Brunswick,118,0,0,0,0,0
2020-04-22,New Brunswick,118,0,0,0,0,0
2020-04-23,New Brunswick,118,0,0,0,0,0
2020-04-24,New Brunswick,118,0,0,0,0,0
2020-04-25,New Brunswick,118,0,0,0,0,0
2020-04-26,New Brunswick,118,0,0,0,0,0
2020-04-27,New Brunswick,118,0,0,0,0,0
2020-04-28,New Brunswick,118,0,0,0,0,0
2020-04-29,New Brunswick,118,0,0,0,0,0
2020-04-30,New Brunswick,118,0,0,0,0,0
2020-05-01,New Brunswick,118,0,0,0,0,0
2020-05-02,New Brunswick,118,0,0,0,0,0
2020-05-03,New Brunswick,118,0,0,0,0,0
2020-05-04,New Brunswick,118,0,0,0,0,0
2020-05-05,New Brunswick,119,0,0,1,0,0
2020-05-06,New Brunswick,120,0,0,1,0,0
2020-05-07,New Brunswick,120,0,0,0,0,0
2020-05-08,New Brunswick,120,0,0,0,0,0
2020-05-09,New Brunswick,120,0,0,0,0,0
2020-05-10,New Brunswick,120,0,0,0,0,0
2020-05-11,New Brunswick,120,0,0,0,0,0
2020-05-12,New Brunswick,120,0,0,0,0,0
2020-05-13,New Brunswick,120,0,0,0,0,0
2020-05-14,New Brunswick,120,0,0,0,0,0
2020-05-15,New Brunswick,120,0,0,0,0,0
2020-05-16,New Brunswick,120,0,0,0,0,0
2020-05-17,New Brunswick,120,0,0,0,0,0
2020-05-18,New Brunswick,120,0,0,0,0,0
2020-05-19,New Brunswick,120,0,0,0,0,0
2020-05-20,New Brunswick,120,0,0,0,0,0
2020-05-21,New Brunswick,121,0,0,1,0,0
2020-05-22,New Brunswick,121,0,0,0,0,0
2020-05-23,New Brunswick,121,0,0,0,0,0
2020-05-24,New Brunswick,121,0,0,0,0,0
2020-05-25,New Brunswick,121,0,0,0,0,0
2020-05-26,New Brunswick,122,0,0,1,0,0
2020-05-27,New Brunswick,123,0,0,1,0,0
2020-05-28,New Brunswick,126,0,0,3,0,0
2020-05-29,New Brunswick,128,0,0,2,0,0
2020-05-30,New Brunswick,129,0,0,1,0,0
2020-05-31,New Brunswick,132,0,0,3,0,0
2020-06-01,New Brunswick,132,0,0,0,0,0
2020-06-02,New Brunswick,133,0,0,1,0,0
2020-06-03,New Brunswick,135,0,0,2,0,0
2020-06-04,New Brunswick,136,1,0,1,1,0
2020-06-05,New Brunswick,136,1,0,0,0,0
2020-06-06,New Brunswick,136,1,0,0,0,0
2020-06-07,New Brunswick,137,1,0,1,0,0
2020-06-08,New Brunswick,146,1,0,9,0,0
2020-06-09,New Brunswick,147,1,0,1,0,0
2020-06-10,New Brunswick,151,1,0,4,0,0
2020-06-11,New Brunswick,153,1,0,2,0,0
2020-06-12,New Brunswick,154,1,0,1,0,0
2020-06-13,New Brunswick,157,2,0,3,1,0
2020-06-14,New Brunswick,157,2,0,0,0,0
2020-06-15,New Brunswick,160,2,0,3,0,0
2020-06-16,New Brunswick,163,2,0,3,0,0
2020-06-17,New Brunswick,164,2,0,1,0,0
2020-06-18,New Brunswick,164,2,0,0,0,0
2020-06-19,New Brunswick,164,2,0,0,0,0
2020-06-20,New Brunswick,164,2,0,0,0,0
2020-06-21,New Brunswick,164,2,0,0,0,0
2020-06-22,New Brunswick,164,2,0,0,0,0
2020-06-23,New Brunswick,165,2,0,1,0,0
2020-06-24,New Brunswick,165,2,0,0,0,0
2020-06-25,New Brunswick,165,2,0,0,0,0
2020-06-26,New Brunswick,165,2,0,0,0,0
2020-06-27,New Brunswick,165,2,0,0,0,0
2020-06-28,New Brunswick,165,2,0,0,0,0
2020-06-29,New Brunswick,165,2,0,0,0,0
2020-06-30,New Brunswick,165,2,0,0,0,0
2020-07-01,New Brunswick,165,2,0,0,0,0
2020-07-02,New Brunswick,165,2,0,0,0,0
2020-07-03,New Brunswick,165,2,0,0,0,0
2020-07-04,New Brunswick,165,2,0,0,0,0
2020-07-05,New Brunswick,165,2,0,0,0,0
2020-07-06,New Brunswick,165,2,0,0,0,0
2020-07-07,New Brunswick,165,2,0,0,0,0
2020-07-08,New Brunswick,165,2,0,0,0,0
2020-07-09,New Brunswick,166,2,0,1,0,0
2020-07-10,New Brunswick,166,2,0,0,0,0
2020-07-11,New Brunswick,166,2,0,0,0,0
2020-07-12,New Brunswick,166,2,0,0,0,0
2020-07-13,New Brunswick,166,2,0,0,0,0
2020-07-14,New Brunswick,167,2,0,1,0,0
2020-07-15,New Brunswick,168,2,0,1,0,0
2020-07-16,New Brunswick,168,2,0,0,0,0
2020-07-17,New Brunswick,168,2,0,0,0,0
2020-07-18,New Brunswick,168,2,0,0,0,0
2020-07-19,New Brunswick,169,2,0,1,0,0
2020-07-20,New Brunswick,170,2,0,1,0,0
2020-07-21,New Brunswick,170,2,0,0,0,0
2020-07-22,New Brunswick,170,2,0,0,0,0
2020-07-23,New Brunswick,170,2,0,0,0,0
2020-07-24,New Brunswick,170,2,0,0,0,0
2020-07-25,New Brunswick,170,2,0,0,0,0
2020-07-26,New Brunswick,170,2,0,0,0,0
2020-07-27,New Brunswick,170,2,0,0,0,0
2020-07-28,New Brunswick,170,2,0,0,0,0
2020-07-29,New Brunswick,170,2,0,0,0,0
2020-07-30,New Brunswick,170,2,0,0,0,0
2020-07-31,New Brunswick,170,2,0,0,0,0
2020-08-01,New Brunswick,170,2,0,0,0,0
2020-08-02,New Brunswick,170,2,0,0,0,0
2020-08-03,New Brunswick,170,2,0,0,0,0
2020-08-04,New Brunswick,170,2,0,0,0,0
2020-08-05,New Brunswick,174,2,0,4,0,0
2020-08-06,New Brunswick,176,2,0,2,0,0
2020-08-07,New Brunswick,176,2,0,0,0,0
2020-08-08,New Brunswick,176,2,0,0,0,0
2020-08-09,New Brunswick,176,2,0,0,0,0
2020-08-10,New Brunswick,176,2,0,0,0,0
2020-08-11,New Brunswick,177,2,0,1,0,0
2020-08-12,New Brunswick,178,2,0,1,0,0
2020-08-13,New Brunswick,180,2,0,2,0,0
2020-08-14,New Brunswick,180,2,0,0,0,0
2020-08-15,New Brunswick,184,2,0,4,0,0
2020-08-16,New Brunswick,186,2,0,2,0,0
2020-08-17,New Brunswick,186,2,0,0,0,0
2020-08-18,New Brunswick,186,2,0,0,0,0
2020-08-19,New Brunswick,186,2,0,0,0,0
2020-08-20,New Brunswick,186,2,0,0,0,0
2020-08-21,New Brunswick,188,2,0,2,0,0
2020-08-22,New Brunswick,188,2,0,0,0,0
2020-08-23,New Brunswick,189,2,0,1,0,0
2020-08-24,New Brunswick,189,2,0,0,0,0
2020-08-25,New Brunswick,190,2,0,1,0,0
2020-08-26,New Brunswick,190,2,0,0,0,0
2020-08-27,New Brunswick,190,2,0,0,0,0
2020-08-28,New Brunswick,191,2,0,1,0,0
2020-08-29,New Brunswick,191,2,0,0,0,0
2020-08-30,New Brunswick,191,2,0,0,0,0
2020-08-31,New Brunswick,191,2,0,0,0,0
2020-09-01,New Brunswick,191,2,0,0,0,0
2020-09-02,New Brunswick,192,2,0,1,0,0
2020-09-03,New Brunswick,192,2,0,0,0,0
2020-09-04,New Brunswick,192,2,0,0,0,0
2020-09-05,New Brunswick,192,2,0,0,0,0
2020-09-06,New Brunswick,192,2,0,0,0,0
2020-09-07,New Brunswick,192,2,0,0,0,0
2020-09-08,New Brunswick,192,2,0,0,0,0
2020-09-09,New Brunswick,192,2,0,0,0,0
2020-09-10,New Brunswick,193,2,0,1,0,0
2020-09-11,New Brunswick,193,2,0,0,0,0
2020-09-12,New Brunswick,193,2,0,0,0,0
2020-09-13,New Brunswick,193,2,0,0,0,0
2020-09-14,New Brunswick,194,2,0,1,0,0
2020-09-15,New Brunswick,194,2,0,0,0,0
2020-09-16,New Brunswick,194,2,0,0,0,0
2020-09-17,New Brunswick,194,2,0,0,0,0
2020-09-18,New Brunswick,194,2,0,0,0,0
2020-09-19,New Brunswick,194,2,0,0,0,0
2020-09-20,New Brunswick,194,2,0,0,0,0
2020-09-21,New Brunswick,196,2,0,2,0,0
2020-09-22,New Brunswick,196,2,0,0,0,0
2020-09-23,New Brunswick,197,2,0,1,0,0
2020-09-24,New Brunswick,199,2,0,2,0,0
2020-09-25,New Brunswick,200,2,0,1,0,0
2020-09-26,New Brunswick,200,2,0,0,0,0
2020-09-27,New Brunswick,200,2,0,0,0,0
2020-09-28,New Brunswick,200,2,0,0,0,0
2020-09-29,New Brunswick,200,2,0,0,0,0
2020-09-30,New Brunswick,200,2,0,0,0,0
2020-10-01,New Brunswick,200,2,0,0,0,0
2020-10-02,New Brunswick,200,2,0,0,0,0
2020-10-03,New Brunswick,201,2,0,1,0,0
2020-10-04,New Brunswick,201,2,0,0,0,0
2020-10-05,New Brunswick,203,2,0,2,0,0
2020-10-06,New Brunswick,205,2,0,2,0,0
2020-10-07,New Brunswick,222,2,0,17,0,0
2020-10-08,New Brunswick,225,2,0,3,0,0
2020-10-09,New Brunswick,238,2,0,13,0,0
2020-10-10,New Brunswick,258,2,0,20,0,0
2020-10-11,New Brunswick,272,2,0,14,0,0
2020-10-12,New Brunswick,278,2,0,6,0,0
2020-10-13,New Brunswick,284,2,0,6,0,0
2020-10-14,New Brunswick,292,2,0,8,0,0
2020-10-15,New Brunswick,292,2,0,0,0,0
2020-10-16,New Brunswick,297,2,0,5,0,0
2020-10-17,New Brunswick,297,2,0,0,0,0
2020-10-18,New Brunswick,310,3,0,13,1,0
2020-10-19,New Brunswick,313,3,0,3,0,0
2020-10-20,New Brunswick,313,3,0,0,0,0
2020-10-21,New Brunswick,319,4,0,6,1,0
2020-10-22,New Brunswick,322,4,0,3,0,0
2020-10-23,New Brunswick,324,4,0,2,0,0
2020-10-24,New Brunswick,326,4,0,2,0,0
2020-10-25,New Brunswick,328,6,0,2,2,0
2020-10-26,New Brunswick,331,6,0,3,0,0
2020-10-27,New Brunswick,334,6,0,3,0,0
2020-10-28,New Brunswick,337,6,0,3,0,0
2020-10-29,New Brunswick,341,6,0,4,0,0
2020-10-30,New Brunswick,342,6,0,1,0,0
2020-10-31,New Brunswick,343,6,0,1,0,0
2020-11-01,New Brunswick,344,6,0,1,0,0
2020-11-02,New Brunswick,344,6,0,0,0,0
2020-11-03,New Brunswick,344,6,0,0,0,0
2020-11-04,New Brunswick,347,6,0,3,0,0
2020-11-05,New Brunswick,349,6,0,2,0,0
2020-11-06,New Brunswick,350,6,0,1,0,0
2020-11-07,New Brunswick,353,6,0,3,0,0
2020-11-08,New Brunswick,354,6,0,1,0,0
2020-11-09,New Brunswick,355,6,0,1,0,0
2020-11-10,New Brunswick,355,6,0,0,0,0
2020-11-11,New Brunswick,355,6,0,0,0,0
2020-11-12,New Brunswick,356,6,0,1,0,0
2020-11-13,New Brunswick,358,6,0,2,0,0
2020-11-14,New Brunswick,364,6,0,6,0,0
2020-11-15,New Brunswick,367,6,0,3,0,0
2020-11-16,New Brunswick,375,6,0,8,0,0
2020-11-17,New Brunswick,379,6,0,4,0,0
2020-11-18,New Brunswick,388,6,0,9,0,0
2020-11-19,New Brunswick,392,6,0,4,0,0
2020-11-20,New Brunswick,401,6,0,9,0,0
2020-11-21,New Brunswick,424,6,0,23,0,0
2020-11-22,New Brunswick,430,6,0,6,0,0
2020-11-23,New Brunswick,445,7,0,15,1,0
2020-11-24,New Brunswick,450,7,0,5,0,0
2020-11-25,New Brunswick,453,7,0,3,0,0
2020-11-26,New Brunswick,465,7,0,12,0,0
2020-11-27,New Brunswick,477,7,0,12,0,0
2020-11-28,New Brunswick,481,7,0,4,0,0
2020-11-29,New Brunswick,495,7,0,14,0,0
2020-11-30,New Brunswick,501,7,0,6,0,0
2020-12-01,New Brunswick,508,7,0,7,0,0
2020-12-02,New Brunswick,514,7,0,6,0,0
2020-12-03,New Brunswick,520,7,0,6,0,0
2020-12-04,New Brunswick,528,7,0,8,0,0
2020-12-05,New Brunswick,530,7,0,2,0,0
2020-12-06,New Brunswick,534,7,0,4,0,0
2020-12-07,New Brunswick,536,7,0,2,0,0
2020-12-08,New Brunswick,541,7,0,5,0,0
